realtime_start,realtime_end,date,value
2019-12-06,2019-12-06,2017-10-01,28339
2019-12-06,2019-12-06,2017-11-01,28257
2019-12-06,2019-12-06,2017-12-01,28205
2019-12-06,2019-12-06,2018-01-01,28320
2019-12-06,2019-12-06,2018-02-01,28003
2019-12-06,2019-12-06,2018-03-01,28213
2019-12-06,2019-12-06,2018-04-01,28413
2019-12-06,2019-12-06,2018-05-01,28939
2019-12-06,2019-12-06,2018-06-01,28501
2019-12-06,2019-12-06,2018-07-01,28857
2019-12-06,2019-12-06,2018-08-01,29040
2019-12-06,2019-12-06,2018-09-01,28956
2019-12-06,2019-12-06,2018-10-01,29278
2019-12-06,2019-12-06,2018-11-01,29389
2019-12-06,2019-12-06,2018-12-01,28295
2019-12-06,2019-12-06,2019-01-01,29408
2019-12-06,2019-12-06,2019-02-01,29442
2019-12-06,2019-12-06,2019-03-01,29549
2019-12-06,2019-12-06,2019-04-01,29686
2019-12-06,2019-12-06,2019-05-01,29927
2019-12-06,2019-12-06,2019-06-01,29825
2019-12-06,2019-12-06,2019-07-01,29709
2019-12-06,2019-12-06,2019-08-01,29646
2019-12-06,2019-12-06,2019-09-01,29829
2019-12-06,2019-12-06,2019-10-01,29838
