realtime_start,realtime_end,date,value
2019-12-06,2019-12-06,2014-05-01,348789
2019-12-06,2019-12-06,2014-06-01,349724
2019-12-06,2019-12-06,2014-07-01,350176
2019-12-06,2019-12-06,2014-08-01,352847
2019-12-06,2019-12-06,2014-09-01,352712
2019-12-06,2019-12-06,2014-10-01,353749
2019-12-06,2019-12-06,2014-11-01,353977
2019-12-06,2019-12-06,2014-12-01,352049
2019-12-06,2019-12-06,2015-01-01,348320
2019-12-06,2019-12-06,2015-02-01,348684
2019-12-06,2019-12-06,2015-03-01,351483
2019-12-06,2019-12-06,2015-04-01,351829
2019-12-06,2019-12-06,2015-05-01,354469
2019-12-06,2019-12-06,2015-06-01,355214
2019-12-06,2019-12-06,2015-07-01,358442
2019-12-06,2019-12-06,2015-08-01,357866
2019-12-06,2019-12-06,2015-09-01,355950
2019-12-06,2019-12-06,2015-10-01,355225
2019-12-06,2019-12-06,2015-11-01,356236
2019-12-06,2019-12-06,2015-12-01,358426
2019-12-06,2019-12-06,2016-01-01,356080
2019-12-06,2019-12-06,2016-02-01,357891
2019-12-06,2019-12-06,2016-03-01,358278
2019-12-06,2019-12-06,2016-04-01,359898
2019-12-06,2019-12-06,2016-05-01,361077
2019-12-06,2019-12-06,2016-06-01,365218
2019-12-06,2019-12-06,2016-07-01,363514
2019-12-06,2019-12-06,2016-08-01,363674
2019-12-06,2019-12-06,2016-09-01,365446
2019-12-06,2019-12-06,2016-10-01,366773
2019-12-06,2019-12-06,2016-11-01,366823
2019-12-06,2019-12-06,2016-12-01,369284
2019-12-06,2019-12-06,2017-01-01,375321
2019-12-06,2019-12-06,2017-02-01,375035
2019-12-06,2019-12-06,2017-03-01,376182
2019-12-06,2019-12-06,2017-04-01,378133
2019-12-06,2019-12-06,2017-05-01,375601
2019-12-06,2019-12-06,2017-06-01,376729
2019-12-06,2019-12-06,2017-07-01,377427
2019-12-06,2019-12-06,2017-08-01,380108
2019-12-06,2019-12-06,2017-09-01,385432
2019-12-06,2019-12-06,2017-10-01,386002
2019-12-06,2019-12-06,2017-11-01,390710
2019-12-06,2019-12-06,2017-12-01,393168
2019-12-06,2019-12-06,2018-01-01,394235
2019-12-06,2019-12-06,2018-02-01,396212
2019-12-06,2019-12-06,2018-03-01,395375
2019-12-06,2019-12-06,2018-04-01,396836
2019-12-06,2019-12-06,2018-05-01,402514
2019-12-06,2019-12-06,2018-06-01,402813
2019-12-06,2019-12-06,2018-07-01,405171
2019-12-06,2019-12-06,2018-08-01,405551
2019-12-06,2019-12-06,2018-09-01,404732
2019-12-06,2019-12-06,2018-10-01,409562
2019-12-06,2019-12-06,2018-11-01,408201
2019-12-06,2019-12-06,2018-12-01,397412
2019-12-06,2019-12-06,2019-01-01,406791
2019-12-06,2019-12-06,2019-02-01,404352
2019-12-06,2019-12-06,2019-03-01,410122
2019-12-06,2019-12-06,2019-04-01,412466
2019-12-06,2019-12-06,2019-05-01,414635
2019-12-06,2019-12-06,2019-06-01,415856
2019-12-06,2019-12-06,2019-07-01,419589
2019-12-06,2019-12-06,2019-08-01,420410
2019-12-06,2019-12-06,2019-09-01,420086
2019-12-06,2019-12-06,2019-10-01,420907
