realtime_start,realtime_end,date,value
2019-12-06,2019-12-06,2011-11-01,6501
2019-12-06,2019-12-06,2011-12-01,6327
2019-12-06,2019-12-06,2012-01-01,6625
2019-12-06,2019-12-06,2012-02-01,6748
2019-12-06,2019-12-06,2012-03-01,6902
2019-12-06,2019-12-06,2012-04-01,6859
2019-12-06,2019-12-06,2012-05-01,6877
2019-12-06,2019-12-06,2012-06-01,6797
2019-12-06,2019-12-06,2012-07-01,6798
2019-12-06,2019-12-06,2012-08-01,6692
2019-12-06,2019-12-06,2012-09-01,6677
2019-12-06,2019-12-06,2012-10-01,6695
2019-12-06,2019-12-06,2012-11-01,6681
2019-12-06,2019-12-06,2012-12-01,6790
2019-12-06,2019-12-06,2013-01-01,7037
2019-12-06,2019-12-06,2013-02-01,7024
2019-12-06,2019-12-06,2013-03-01,6900
2019-12-06,2019-12-06,2013-04-01,6812
2019-12-06,2019-12-06,2013-05-01,6866
2019-12-06,2019-12-06,2013-06-01,6916
2019-12-06,2019-12-06,2013-07-01,6940
2019-12-06,2019-12-06,2013-08-01,6777
2019-12-06,2019-12-06,2013-09-01,6880
2019-12-06,2019-12-06,2013-10-01,6871
2019-12-06,2019-12-06,2013-11-01,6895
2019-12-06,2019-12-06,2013-12-01,6871
2019-12-06,2019-12-06,2014-01-01,6485
2019-12-06,2019-12-06,2014-02-01,6804
2019-12-06,2019-12-06,2014-03-01,6811
2019-12-06,2019-12-06,2014-04-01,6931
2019-12-06,2019-12-06,2014-05-01,6913
2019-12-06,2019-12-06,2014-06-01,6975
2019-12-06,2019-12-06,2014-07-01,6962
2019-12-06,2019-12-06,2014-08-01,7174
2019-12-06,2019-12-06,2014-09-01,7075
2019-12-06,2019-12-06,2014-10-01,7173
2019-12-06,2019-12-06,2014-11-01,7139
2019-12-06,2019-12-06,2014-12-01,7051
2019-12-06,2019-12-06,2015-01-01,6934
2019-12-06,2019-12-06,2015-02-01,6967
2019-12-06,2019-12-06,2015-03-01,7063
2019-12-06,2019-12-06,2015-04-01,7071
2019-12-06,2019-12-06,2015-05-01,7111
2019-12-06,2019-12-06,2015-06-01,7101
2019-12-06,2019-12-06,2015-07-01,7152
2019-12-06,2019-12-06,2015-08-01,7189
2019-12-06,2019-12-06,2015-09-01,7225
2019-12-06,2019-12-06,2015-10-01,7129
2019-12-06,2019-12-06,2015-11-01,7254
2019-12-06,2019-12-06,2015-12-01,7401
2019-12-06,2019-12-06,2016-01-01,7340
2019-12-06,2019-12-06,2016-02-01,7320
2019-12-06,2019-12-06,2016-03-01,7306
2019-12-06,2019-12-06,2016-04-01,7231
2019-12-06,2019-12-06,2016-05-01,7288
2019-12-06,2019-12-06,2016-06-01,7582
2019-12-06,2019-12-06,2016-07-01,7214
2019-12-06,2019-12-06,2016-08-01,7050
2019-12-06,2019-12-06,2016-09-01,7066
2019-12-06,2019-12-06,2016-10-01,7090
2019-12-06,2019-12-06,2016-11-01,6962
2019-12-06,2019-12-06,2016-12-01,7077
2019-12-06,2019-12-06,2017-01-01,7276
2019-12-06,2019-12-06,2017-02-01,7085
2019-12-06,2019-12-06,2017-03-01,7026
2019-12-06,2019-12-06,2017-04-01,7080
2019-12-06,2019-12-06,2017-05-01,6992
2019-12-06,2019-12-06,2017-06-01,7029
2019-12-06,2019-12-06,2017-07-01,6890
2019-12-06,2019-12-06,2017-08-01,6945
2019-12-06,2019-12-06,2017-09-01,7020
2019-12-06,2019-12-06,2017-10-01,7070
2019-12-06,2019-12-06,2017-11-01,7170
2019-12-06,2019-12-06,2017-12-01,7005
2019-12-06,2019-12-06,2018-01-01,6824
2019-12-06,2019-12-06,2018-02-01,7067
2019-12-06,2019-12-06,2018-03-01,7118
2019-12-06,2019-12-06,2018-04-01,6967
2019-12-06,2019-12-06,2018-05-01,6966
2019-12-06,2019-12-06,2018-06-01,6689
2019-12-06,2019-12-06,2018-07-01,6533
2019-12-06,2019-12-06,2018-08-01,6479
2019-12-06,2019-12-06,2018-09-01,6386
2019-12-06,2019-12-06,2018-10-01,6424
2019-12-06,2019-12-06,2018-11-01,6382
2019-12-06,2019-12-06,2018-12-01,6177
2019-12-06,2019-12-06,2019-01-01,6402
2019-12-06,2019-12-06,2019-02-01,6411
2019-12-06,2019-12-06,2019-03-01,6421
2019-12-06,2019-12-06,2019-04-01,6512
2019-12-06,2019-12-06,2019-05-01,6518
2019-12-06,2019-12-06,2019-06-01,6596
2019-12-06,2019-12-06,2019-07-01,6514
2019-12-06,2019-12-06,2019-08-01,6498
2019-12-06,2019-12-06,2019-09-01,6492
2019-12-06,2019-12-06,2019-10-01,6440
