realtime_start,realtime_end,date,value
2019-12-06,2019-12-06,2014-10-01,56620
2019-12-06,2019-12-06,2014-11-01,56599
2019-12-06,2019-12-06,2014-12-01,56932
2019-12-06,2019-12-06,2015-01-01,56911
2019-12-06,2019-12-06,2015-02-01,56975
2019-12-06,2019-12-06,2015-03-01,56967
2019-12-06,2019-12-06,2015-04-01,56862
2019-12-06,2019-12-06,2015-05-01,56943
2019-12-06,2019-12-06,2015-06-01,57209
2019-12-06,2019-12-06,2015-07-01,57369
2019-12-06,2019-12-06,2015-08-01,57410
2019-12-06,2019-12-06,2015-09-01,57254
2019-12-06,2019-12-06,2015-10-01,57018
2019-12-06,2019-12-06,2015-11-01,57450
2019-12-06,2019-12-06,2015-12-01,57311
2019-12-06,2019-12-06,2016-01-01,57530
2019-12-06,2019-12-06,2016-02-01,57559
2019-12-06,2019-12-06,2016-03-01,57058
2019-12-06,2019-12-06,2016-04-01,57699
2019-12-06,2019-12-06,2016-05-01,57921
2019-12-06,2019-12-06,2016-06-01,58301
2019-12-06,2019-12-06,2016-07-01,57979
2019-12-06,2019-12-06,2016-08-01,58236
2019-12-06,2019-12-06,2016-09-01,58474
2019-12-06,2019-12-06,2016-10-01,58745
2019-12-06,2019-12-06,2016-11-01,58819
2019-12-06,2019-12-06,2016-12-01,58943
2019-12-06,2019-12-06,2017-01-01,59130
2019-12-06,2019-12-06,2017-02-01,59402
2019-12-06,2019-12-06,2017-03-01,59841
2019-12-06,2019-12-06,2017-04-01,60057
2019-12-06,2019-12-06,2017-05-01,60257
2019-12-06,2019-12-06,2017-06-01,60104
2019-12-06,2019-12-06,2017-07-01,60232
2019-12-06,2019-12-06,2017-08-01,60592
2019-12-06,2019-12-06,2017-09-01,61207
2019-12-06,2019-12-06,2017-10-01,61465
2019-12-06,2019-12-06,2017-11-01,61705
2019-12-06,2019-12-06,2017-12-01,62339
2019-12-06,2019-12-06,2018-01-01,62028
2019-12-06,2019-12-06,2018-02-01,62203
2019-12-06,2019-12-06,2018-03-01,62413
2019-12-06,2019-12-06,2018-04-01,62760
2019-12-06,2019-12-06,2018-05-01,62867
2019-12-06,2019-12-06,2018-06-01,62813
2019-12-06,2019-12-06,2018-07-01,63217
2019-12-06,2019-12-06,2018-08-01,63037
2019-12-06,2019-12-06,2018-09-01,63316
2019-12-06,2019-12-06,2018-10-01,63514
2019-12-06,2019-12-06,2018-11-01,63601
2019-12-06,2019-12-06,2018-12-01,63431
2019-12-06,2019-12-06,2019-01-01,64341
2019-12-06,2019-12-06,2019-02-01,62849
2019-12-06,2019-12-06,2019-03-01,64025
2019-12-06,2019-12-06,2019-04-01,64248
2019-12-06,2019-12-06,2019-05-01,64439
2019-12-06,2019-12-06,2019-06-01,64970
2019-12-06,2019-12-06,2019-07-01,65624
2019-12-06,2019-12-06,2019-08-01,65641
2019-12-06,2019-12-06,2019-09-01,65256
2019-12-06,2019-12-06,2019-10-01,65555
