realtime_start,realtime_end,date,value
2019-12-06,2019-12-06,2011-07-01,7263
2019-12-06,2019-12-06,2011-08-01,7333
2019-12-06,2019-12-06,2011-09-01,7384
2019-12-06,2019-12-06,2011-10-01,7303
2019-12-06,2019-12-06,2011-11-01,7385
2019-12-06,2019-12-06,2011-12-01,7530
2019-12-06,2019-12-06,2012-01-01,7637
2019-12-06,2019-12-06,2012-02-01,7627
2019-12-06,2019-12-06,2012-03-01,7587
2019-12-06,2019-12-06,2012-04-01,7510
2019-12-06,2019-12-06,2012-05-01,7645
2019-12-06,2019-12-06,2012-06-01,7552
2019-12-06,2019-12-06,2012-07-01,7650
2019-12-06,2019-12-06,2012-08-01,7600
2019-12-06,2019-12-06,2012-09-01,7614
2019-12-06,2019-12-06,2012-10-01,7416
2019-12-06,2019-12-06,2012-11-01,7641
2019-12-06,2019-12-06,2012-12-01,7959
2019-12-06,2019-12-06,2013-01-01,7906
2019-12-06,2019-12-06,2013-02-01,7850
2019-12-06,2019-12-06,2013-03-01,7851
2019-12-06,2019-12-06,2013-04-01,7806
2019-12-06,2019-12-06,2013-05-01,7741
2019-12-06,2019-12-06,2013-06-01,7956
2019-12-06,2019-12-06,2013-07-01,7937
2019-12-06,2019-12-06,2013-08-01,7982
2019-12-06,2019-12-06,2013-09-01,8049
2019-12-06,2019-12-06,2013-10-01,8132
2019-12-06,2019-12-06,2013-11-01,8217
2019-12-06,2019-12-06,2013-12-01,7899
2019-12-06,2019-12-06,2014-01-01,7760
2019-12-06,2019-12-06,2014-02-01,8048
2019-12-06,2019-12-06,2014-03-01,8186
2019-12-06,2019-12-06,2014-04-01,8297
2019-12-06,2019-12-06,2014-05-01,8276
2019-12-06,2019-12-06,2014-06-01,8296
2019-12-06,2019-12-06,2014-07-01,8303
2019-12-06,2019-12-06,2014-08-01,8447
2019-12-06,2019-12-06,2014-09-01,8405
2019-12-06,2019-12-06,2014-10-01,8416
2019-12-06,2019-12-06,2014-11-01,8532
2019-12-06,2019-12-06,2014-12-01,8641
2019-12-06,2019-12-06,2015-01-01,8619
2019-12-06,2019-12-06,2015-02-01,8424
2019-12-06,2019-12-06,2015-03-01,8668
2019-12-06,2019-12-06,2015-04-01,8788
2019-12-06,2019-12-06,2015-05-01,8965
2019-12-06,2019-12-06,2015-06-01,8796
2019-12-06,2019-12-06,2015-07-01,8949
2019-12-06,2019-12-06,2015-08-01,8977
2019-12-06,2019-12-06,2015-09-01,8976
2019-12-06,2019-12-06,2015-10-01,9036
2019-12-06,2019-12-06,2015-11-01,9045
2019-12-06,2019-12-06,2015-12-01,9188
2019-12-06,2019-12-06,2016-01-01,9110
2019-12-06,2019-12-06,2016-02-01,9153
2019-12-06,2019-12-06,2016-03-01,9082
2019-12-06,2019-12-06,2016-04-01,9101
2019-12-06,2019-12-06,2016-05-01,9130
2019-12-06,2019-12-06,2016-06-01,9280
2019-12-06,2019-12-06,2016-07-01,9214
2019-12-06,2019-12-06,2016-08-01,9199
2019-12-06,2019-12-06,2016-09-01,9444
2019-12-06,2019-12-06,2016-10-01,9261
2019-12-06,2019-12-06,2016-11-01,9222
2019-12-06,2019-12-06,2016-12-01,9119
2019-12-06,2019-12-06,2017-01-01,9386
2019-12-06,2019-12-06,2017-02-01,9395
2019-12-06,2019-12-06,2017-03-01,9443
2019-12-06,2019-12-06,2017-04-01,9360
2019-12-06,2019-12-06,2017-05-01,9404
2019-12-06,2019-12-06,2017-06-01,9458
2019-12-06,2019-12-06,2017-07-01,9417
2019-12-06,2019-12-06,2017-08-01,9471
2019-12-06,2019-12-06,2017-09-01,9473
2019-12-06,2019-12-06,2017-10-01,9658
2019-12-06,2019-12-06,2017-11-01,9747
2019-12-06,2019-12-06,2017-12-01,9688
2019-12-06,2019-12-06,2018-01-01,9698
2019-12-06,2019-12-06,2018-02-01,9698
2019-12-06,2019-12-06,2018-03-01,9740
2019-12-06,2019-12-06,2018-04-01,9951
2019-12-06,2019-12-06,2018-05-01,9773
2019-12-06,2019-12-06,2018-06-01,9781
2019-12-06,2019-12-06,2018-07-01,9778
2019-12-06,2019-12-06,2018-08-01,9704
2019-12-06,2019-12-06,2018-09-01,9672
2019-12-06,2019-12-06,2018-10-01,9693
2019-12-06,2019-12-06,2018-11-01,9652
2019-12-06,2019-12-06,2018-12-01,9569
2019-12-06,2019-12-06,2019-01-01,9534
2019-12-06,2019-12-06,2019-02-01,9590
2019-12-06,2019-12-06,2019-03-01,9725
2019-12-06,2019-12-06,2019-04-01,9800
2019-12-06,2019-12-06,2019-05-01,9789
2019-12-06,2019-12-06,2019-06-01,9754
2019-12-06,2019-12-06,2019-07-01,9791
2019-12-06,2019-12-06,2019-08-01,9805
2019-12-06,2019-12-06,2019-09-01,9875
2019-12-06,2019-12-06,2019-10-01,9785
